<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> 
HINDALCO_F1,01-12-2023,09:15:00,522.1,522.7,520.95,521.95,84002,34711600
HINDALCO_F1,01-12-2023,09:16:00,522.75,523.25,522.2,523.1,196000,34711600
HINDALCO_F1,01-12-2023,09:17:00,523.2,524.0,522.0,522.25,106400,34790000
HINDALCO_F1,01-12-2023,09:18:00,522.25,523.0,522.25,522.3,33600,34790000
HINDALCO_F1,01-12-2023,09:19:00,521.8,522.5,521.5,521.5,39200,34790000
HINDALCO_F1,01-12-2023,09:20:00,521.65,523.25,521.55,522.3,236600,34830600
HINDALCO_F1,01-12-2023,09:21:00,522.1,522.85,522.1,522.45,32200,34830600
HINDALCO_F1,01-12-2023,09:22:00,522.45,522.45,521.55,522.05,40600,34830600
HINDALCO_F1,01-12-2023,09:23:00,521.95,522.3,521.45,522.3,25200,34913200
HINDALCO_F1,01-12-2023,09:24:00,522.1,522.1,521.25,521.25,42000,34913200
HINDALCO_F1,01-12-2023,09:25:00,521.3,521.85,521.2,521.85,29400,34913200
HINDALCO_F1,01-12-2023,09:26:00,521.6,522.45,521.35,522.3,92400,34939800
HINDALCO_F1,01-12-2023,09:27:00,522.2,522.55,522.2,522.55,16800,34939800
HINDALCO_F1,01-12-2023,09:28:00,522.55,522.55,522.1,522.3,30800,34939800
HINDALCO_F1,01-12-2023,09:29:00,522.25,522.3,522.25,522.3,8400,35008400
HINDALCO_F1,01-12-2023,09:30:00,522.15,522.4,522.15,522.15,39200,35008400
HINDALCO_F1,01-12-2023,09:31:00,522.15,522.4,522.0,522.4,22400,35008400
HINDALCO_F1,01-12-2023,09:32:00,522.45,522.55,522.05,522.4,18200,35030800
HINDALCO_F1,01-12-2023,09:33:00,522.75,522.9,522.5,522.75,28000,35030800
HINDALCO_F1,01-12-2023,09:34:00,522.7,522.7,522.1,522.3,39200,35030800
HINDALCO_F1,01-12-2023,09:35:00,522.25,522.25,522.0,522.15,36400,35047600
HINDALCO_F1,01-12-2023,09:36:00,522.0,522.25,522.0,522.25,18200,35047600
HINDALCO_F1,01-12-2023,09:37:00,522.1,522.45,522.1,522.45,23800,35047600
HINDALCO_F1,01-12-2023,09:38:00,522.2,522.45,522.2,522.45,2800,35081200
HINDALCO_F1,01-12-2023,09:39:00,522.6,522.6,522.6,522.6,7000,35081200
HINDALCO_F1,01-12-2023,09:40:00,522.85,522.9,522.85,522.85,12600,35081200
HINDALCO_F1,01-12-2023,09:41:00,522.85,522.85,522.65,522.65,9800,35082600
HINDALCO_F1,01-12-2023,09:42:00,522.35,522.55,522.35,522.55,14000,35082600
HINDALCO_F1,01-12-2023,09:43:00,522.7,523.0,522.3,522.4,65800,35082600
HINDALCO_F1,01-12-2023,09:44:00,522.35,522.45,522.0,522.45,30800,35096600
HINDALCO_F1,01-12-2023,09:45:00,522.35,522.6,522.35,522.6,12600,35096600
HINDALCO_F1,01-12-2023,09:46:00,522.5,522.85,522.2,522.2,7000,35096600
HINDALCO_F1,01-12-2023,09:47:00,522.2,522.2,522.2,522.2,5600,35095200
HINDALCO_F1,01-12-2023,09:48:00,522.0,522.65,522.0,522.45,22400,35095200
HINDALCO_F1,01-12-2023,09:49:00,522.5,522.5,522.45,522.45,8400,35095200
HINDALCO_F1,01-12-2023,09:50:00,522.3,522.75,522.3,522.75,4200,35093800
HINDALCO_F1,01-12-2023,09:51:00,522.65,522.65,522.65,522.65,21000,35093800
HINDALCO_F1,01-12-2023,09:52:00,522.85,522.85,522.85,522.85,1400,35093800
HINDALCO_F1,01-12-2023,09:53:00,522.8,522.8,522.5,522.5,9800,35093800
HINDALCO_F1,01-12-2023,09:54:00,522.2,522.75,522.2,522.5,8400,35093800
HINDALCO_F1,01-12-2023,09:55:00,522.4,522.4,522.4,522.4,1400,35093800
HINDALCO_F1,01-12-2023,09:56:00,522.0,522.25,522.0,522.1,12600,35098000
HINDALCO_F1,01-12-2023,09:57:00,522.25,522.25,522.25,522.25,1400,35098000
HINDALCO_F1,01-12-2023,09:58:00,522.2,522.2,522.1,522.1,4200,35098000
HINDALCO_F1,01-12-2023,09:59:00,522.2,522.3,522.1,522.1,8400,35096600
HINDALCO_F1,01-12-2023,10:00:00,522.15,522.6,522.15,522.6,18200,35096600
HINDALCO_F1,01-12-2023,10:01:00,522.35,522.35,522.0,522.0,12600,35096600
HINDALCO_F1,01-12-2023,10:02:00,522.0,522.35,522.0,522.35,9800,35109200
HINDALCO_F1,01-12-2023,10:03:00,522.0,522.35,522.0,522.35,9800,35109200
HINDALCO_F1,01-12-2023,10:04:00,522.35,522.35,522.25,522.25,2800,35109200
HINDALCO_F1,01-12-2023,10:05:00,522.4,522.4,522.25,522.25,5600,35110600
HINDALCO_F1,01-12-2023,10:06:00,522.25,522.45,522.25,522.45,7000,35110600
HINDALCO_F1,01-12-2023,10:07:00,522.05,522.05,522.0,522.0,4200,35110600
HINDALCO_F1,01-12-2023,10:08:00,522.0,522.0,522.0,522.0,15400,35110600
HINDALCO_F1,01-12-2023,10:09:00,522.0,522.25,522.0,522.25,15400,35121800
HINDALCO_F1,01-12-2023,10:10:00,522.1,522.1,521.9,522.0,15400,35121800
HINDALCO_F1,01-12-2023,10:11:00,522.0,522.5,522.0,522.5,9800,35145600
HINDALCO_F1,01-12-2023,10:12:00,522.4,522.45,522.25,522.4,16800,35145600
HINDALCO_F1,01-12-2023,10:13:00,522.4,522.5,522.15,522.15,9800,35145600
HINDALCO_F1,01-12-2023,10:14:00,522.0,522.0,522.0,522.0,8400,35145600
HINDALCO_F1,01-12-2023,10:15:00,522.0,522.1,522.0,522.05,19600,35148400
HINDALCO_F1,01-12-2023,10:16:00,522.2,522.2,522.0,522.0,7000,35148400
HINDALCO_F1,01-12-2023,10:17:00,521.8,521.8,520.35,520.35,53200,35156800
HINDALCO_F1,01-12-2023,10:18:00,520.6,520.6,520.05,520.2,15400,35156800
HINDALCO_F1,01-12-2023,10:19:00,520.1,521.35,520.1,521.3,35000,35156800
HINDALCO_F1,01-12-2023,10:20:00,521.3,521.3,521.25,521.25,5600,35163800
HINDALCO_F1,01-12-2023,10:21:00,521.25,521.25,521.1,521.15,7000,35163800
HINDALCO_F1,01-12-2023,10:22:00,521.1,521.25,521.1,521.25,8400,35163800
HINDALCO_F1,01-12-2023,10:23:00,521.1,521.2,521.0,521.0,33600,35156800
HINDALCO_F1,01-12-2023,10:24:00,521.0,521.15,521.0,521.15,19600,35156800
HINDALCO_F1,01-12-2023,10:25:00,521.1,521.25,521.1,521.25,5600,35156800
HINDALCO_F1,01-12-2023,10:26:00,521.2,521.35,521.15,521.3,9800,35156800
HINDALCO_F1,01-12-2023,10:27:00,521.15,521.2,521.0,521.0,7000,35156800
HINDALCO_F1,01-12-2023,10:28:00,521.0,521.2,521.0,521.0,23800,35156800
HINDALCO_F1,01-12-2023,10:29:00,521.0,521.1,521.0,521.1,11200,35159600
HINDALCO_F1,01-12-2023,10:30:00,521.0,521.2,520.75,520.75,37800,35159600
HINDALCO_F1,01-12-2023,10:31:00,520.85,520.9,520.8,520.9,11200,35159600
HINDALCO_F1,01-12-2023,10:32:00,520.75,520.9,520.75,520.9,7000,35162400
HINDALCO_F1,01-12-2023,10:33:00,521.0,521.9,521.0,521.8,12600,35162400
HINDALCO_F1,01-12-2023,10:34:00,522.0,522.1,521.8,521.8,7000,35162400
HINDALCO_F1,01-12-2023,10:35:00,521.75,521.75,521.75,521.75,1400,35175000
HINDALCO_F1,01-12-2023,10:36:00,521.65,521.75,521.15,521.3,28000,35175000
HINDALCO_F1,01-12-2023,10:37:00,521.35,521.8,521.35,521.8,16800,35175000
HINDALCO_F1,01-12-2023,10:38:00,521.5,522.3,521.45,522.3,42000,35176400
HINDALCO_F1,01-12-2023,10:39:00,522.55,522.9,522.5,522.8,43400,35176400
HINDALCO_F1,01-12-2023,10:40:00,522.65,522.65,522.1,522.1,11200,35176400
HINDALCO_F1,01-12-2023,10:41:00,522.1,522.3,522.0,522.0,4200,35212800
HINDALCO_F1,01-12-2023,10:42:00,522.15,522.95,522.15,522.95,23800,35212800
HINDALCO_F1,01-12-2023,10:43:00,522.8,522.85,522.7,522.7,7000,35212800
HINDALCO_F1,01-12-2023,10:44:00,522.6,522.6,522.6,522.6,1400,35215600
HINDALCO_F1,01-12-2023,10:45:00,522.6,522.6,522.5,522.6,7000,35215600
HINDALCO_F1,01-12-2023,10:46:00,522.4,522.65,522.25,522.65,7000,35215600
HINDALCO_F1,01-12-2023,10:47:00,522.2,522.45,522.2,522.45,2800,35215600
HINDALCO_F1,01-12-2023,10:48:00,522.4,522.95,522.4,522.95,19600,35212800
HINDALCO_F1,01-12-2023,10:49:00,522.95,523.05,522.9,523.05,29400,35212800
HINDALCO_F1,01-12-2023,10:50:00,523.1,523.4,522.9,522.95,19600,35219800
HINDALCO_F1,01-12-2023,10:51:00,522.8,522.8,522.15,522.25,37800,35219800
HINDALCO_F1,01-12-2023,10:52:00,521.8,521.8,521.3,521.3,29400,35219800
HINDALCO_F1,01-12-2023,10:53:00,521.3,521.4,521.3,521.4,5600,35225400
HINDALCO_F1,01-12-2023,10:54:00,521.45,521.45,521.0,521.0,21000,35225400
HINDALCO_F1,01-12-2023,10:55:00,520.85,521.1,520.85,521.0,14000,35225400
HINDALCO_F1,01-12-2023,10:56:00,520.85,520.85,520.65,520.65,8400,35225400
HINDALCO_F1,01-12-2023,10:57:00,520.6,520.6,520.6,520.6,1400,35225400
