<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> 
BPCL_F1,01-08-2023,09:15:00,377.45,377.45,374.05,374.85,55802,27716400
BPCL_F1,01-08-2023,09:16:00,374.6,374.6,373.2,373.2,115200,27716400
BPCL_F1,01-08-2023,09:17:00,373.85,373.9,372.8,373.3,79200,27829800
BPCL_F1,01-08-2023,09:18:00,373.5,374.0,373.5,374.0,18000,27829800
BPCL_F1,01-08-2023,09:19:00,374.0,374.6,373.95,374.5,21600,27829800
BPCL_F1,01-08-2023,09:20:00,374.55,374.55,374.0,374.1,21600,27831600
BPCL_F1,01-08-2023,09:21:00,374.55,374.55,374.2,374.25,30600,27831600
BPCL_F1,01-08-2023,09:22:00,374.5,374.5,374.2,374.2,10800,27831600
BPCL_F1,01-08-2023,09:23:00,374.35,374.5,374.3,374.3,9000,27840600
BPCL_F1,01-08-2023,09:24:00,374.55,374.65,374.35,374.35,7200,27840600
BPCL_F1,01-08-2023,09:25:00,374.65,374.65,374.3,374.35,14400,27840600
BPCL_F1,01-08-2023,09:26:00,374.4,374.5,374.3,374.5,16200,27840600
BPCL_F1,01-08-2023,09:27:00,374.55,374.55,374.25,374.3,16200,27840600
BPCL_F1,01-08-2023,09:28:00,374.1,374.65,374.0,374.65,57600,27840600
BPCL_F1,01-08-2023,09:29:00,374.5,374.95,374.5,374.95,7200,27894600
BPCL_F1,01-08-2023,09:30:00,375.0,375.75,375.0,375.7,12600,27894600
BPCL_F1,01-08-2023,09:31:00,375.35,375.95,375.35,375.75,27000,27894600
BPCL_F1,01-08-2023,09:32:00,375.65,376.0,375.65,375.75,10800,27898200
BPCL_F1,01-08-2023,09:33:00,375.95,376.3,375.95,376.3,12600,27898200
BPCL_F1,01-08-2023,09:34:00,376.3,376.3,375.75,375.85,27000,27898200
BPCL_F1,01-08-2023,09:35:00,375.7,376.95,375.7,376.95,43200,27900000
BPCL_F1,01-08-2023,09:36:00,376.75,377.0,376.75,377.0,9000,27900000
BPCL_F1,01-08-2023,09:37:00,377.0,377.0,376.5,376.65,27000,27900000
BPCL_F1,01-08-2023,09:38:00,376.5,376.5,376.15,376.15,5400,27896400
BPCL_F1,01-08-2023,09:39:00,376.25,376.9,376.25,376.9,12600,27896400
BPCL_F1,01-08-2023,09:40:00,377.0,377.3,376.9,377.0,28800,27896400
BPCL_F1,01-08-2023,09:41:00,376.7,376.85,376.7,376.85,19800,27907200
BPCL_F1,01-08-2023,09:42:00,376.3,376.65,376.0,376.65,25200,27907200
BPCL_F1,01-08-2023,09:43:00,376.45,376.6,376.45,376.6,25200,27907200
BPCL_F1,01-08-2023,09:44:00,376.8,376.8,376.8,376.8,1800,27907200
BPCL_F1,01-08-2023,09:45:00,376.45,376.7,376.45,376.7,14400,27912600
BPCL_F1,01-08-2023,09:46:00,376.5,376.55,376.5,376.55,5400,27912600
BPCL_F1,01-08-2023,09:47:00,376.65,376.65,376.65,376.65,3600,27912600
BPCL_F1,01-08-2023,09:48:00,376.55,376.55,376.5,376.5,3600,27921600
BPCL_F1,01-08-2023,09:49:00,376.55,376.55,376.2,376.2,14400,27921600
BPCL_F1,01-08-2023,09:50:00,376.6,377.2,376.6,377.2,32400,27923400
BPCL_F1,01-08-2023,09:51:00,377.0,377.4,377.0,377.4,25200,27923400
BPCL_F1,01-08-2023,09:53:00,377.2,377.3,377.2,377.3,7200,27923400
