<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
EICHERMOT_F1,07/03/2023,09:15:00,3618.0000,3633.3501,3618.0000,3633.3501,22577,3410750,
EICHERMOT_F1,07/03/2023,09:16:00,3629.2500,3643.3000,3629.2500,3643.3000,25375,3410750,
EICHERMOT_F1,07/03/2023,09:17:00,3637.2500,3637.2500,3632.2500,3635.3999,11550,3418100,
EICHERMOT_F1,07/03/2023,09:18:00,3636.0000,3640.0000,3630.0000,3630.0000,11375,3418100,
EICHERMOT_F1,07/03/2023,09:19:00,3625.0000,3637.9500,3622.1499,3637.9500,8925,3418100,
EICHERMOT_F1,07/03/2023,09:20:00,3639.8000,3639.8999,3632.5500,3635.3999,8925,3424750,
EICHERMOT_F1,07/03/2023,09:21:00,3634.9500,3646.5000,3633.0500,3642.8999,16625,3424750,
EICHERMOT_F1,07/03/2023,09:22:00,3646.0000,3649.5000,3643.3501,3646.3999,10150,3424750,
EICHERMOT_F1,07/03/2023,09:23:00,3644.1499,3645.0000,3642.1001,3643.0000,4025,3431400,
EICHERMOT_F1,07/03/2023,09:24:00,3642.4500,3664.1499,3642.1499,3664.1499,25725,3431400,
EICHERMOT_F1,07/03/2023,09:25:00,3664.1499,3672.6499,3661.8999,3670.0000,40250,3431400,
EICHERMOT_F1,07/03/2023,09:26:00,3670.3000,3679.7500,3668.0000,3675.0500,36400,3456425,
EICHERMOT_F1,07/03/2023,09:27:00,3675.1499,3675.8000,3669.5500,3672.5500,14525,3456425,
EICHERMOT_F1,07/03/2023,09:28:00,3670.0000,3673.5500,3667.8000,3673.5000,8225,3456425,
EICHERMOT_F1,07/03/2023,09:29:00,3674.8999,3678.0000,3673.0500,3674.5500,8925,3471825,
EICHERMOT_F1,07/03/2023,09:30:00,3678.2000,3678.3999,3672.8000,3675.0000,23275,3471825,
EICHERMOT_F1,07/03/2023,09:31:00,3676.8501,3685.0000,3674.6499,3684.9500,19075,3471825,
EICHERMOT_F1,07/03/2023,09:32:00,3684.5500,3689.9500,3678.3000,3681.2500,33075,3488450,
EICHERMOT_F1,07/03/2023,09:33:00,3683.1499,3683.5000,3676.8999,3676.8999,14525,3488450,
EICHERMOT_F1,07/03/2023,09:34:00,3679.3000,3679.3000,3669.1001,3674.8501,12775,3488450,
EICHERMOT_F1,07/03/2023,09:35:00,3675.0000,3676.9500,3674.0000,3676.6001,14175,3501225,
EICHERMOT_F1,07/03/2023,09:36:00,3676.7000,3676.7000,3671.0000,3671.0000,4550,3501225,
EICHERMOT_F1,07/03/2023,09:37:00,3672.0000,3687.5500,3672.0000,3687.0000,25725,3501225,
