<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
RECLTD_F1,07/03/2023,09:15:00,166.5000,166.5000,165.9500,166.0500,88003,54008000,
RECLTD_F1,07/03/2023,09:16:00,166.4500,167.0000,166.4500,167.0000,160000,54008000,
RECLTD_F1,07/03/2023,09:17:00,167.2000,167.2000,166.5000,166.5000,288000,54032000,
RECLTD_F1,07/03/2023,09:18:00,166.4000,166.4000,165.7000,165.7000,192000,54032000,
RECLTD_F1,07/03/2023,09:19:00,165.7000,165.7000,165.4500,165.4500,264000,54032000,
RECLTD_F1,07/03/2023,09:20:00,165.6500,165.6500,165.3500,165.3500,72000,53976000,
RECLTD_F1,07/03/2023,09:21:00,165.3500,165.3500,165.2000,165.2500,152000,53976000,
RECLTD_F1,07/03/2023,09:22:00,164.9500,164.9500,164.5000,164.5000,320000,53976000,
RECLTD_F1,07/03/2023,09:23:00,164.5000,164.8500,164.5000,164.8500,152000,53984000,
RECLTD_F1,07/03/2023,09:24:00,165.2500,165.2500,165.2000,165.2500,176000,53984000,
RECLTD_F1,07/03/2023,09:25:00,165.3500,165.3500,165.2500,165.3500,120000,53984000,
RECLTD_F1,07/03/2023,09:26:00,165.4500,165.6000,165.4500,165.6000,40000,53888000,
RECLTD_F1,07/03/2023,09:27:00,165.5500,165.5500,165.3500,165.3500,56000,53888000,
RECLTD_F1,07/03/2023,09:28:00,165.4500,165.6500,165.4500,165.6000,88000,53888000,
RECLTD_F1,07/03/2023,09:29:00,165.6000,165.8000,165.6000,165.8000,56000,53880000,
RECLTD_F1,07/03/2023,09:30:00,166.1000,166.1000,166.0500,166.0500,48000,53880000,
RECLTD_F1,07/03/2023,09:31:00,166.1000,166.1000,166.1000,166.1000,40000,53880000,
RECLTD_F1,07/03/2023,09:32:00,166.0000,166.0000,165.9000,165.9000,40000,53848000,
RECLTD_F1,07/03/2023,09:33:00,166.0000,166.0000,166.0000,166.0000,8000,53848000,
RECLTD_F1,07/03/2023,09:34:00,166.1500,166.1500,166.1500,166.1500,40000,53848000,
RECLTD_F1,07/03/2023,09:35:00,166.1000,166.1000,166.1000,166.1000,152000,53856000,
RECLTD_F1,07/03/2023,09:36:00,166.2000,166.3000,166.2000,166.3000,56000,53856000,
RECLTD_F1,07/03/2023,09:37:00,166.3000,166.4500,166.3000,166.4500,96000,53856000,
RECLTD_F1,07/03/2023,09:38:00,166.5000,166.6000,166.5000,166.6000,176000,53880000,
RECLTD_F1,07/03/2023,09:39:00,166.8500,166.8500,166.6500,166.6500,72000,53880000,
RECLTD_F1,07/03/2023,09:40:00,166.6500,166.7500,166.6000,166.7500,128000,53880000,
RECLTD_F1,07/03/2023,09:41:00,166.7000,166.8000,166.7000,166.8000,56000,53928000,
RECLTD_F1,07/03/2023,09:42:00,166.8000,166.8000,166.6000,166.6500,144000,53928000,
RECLTD_F1,07/03/2023,09:43:00,166.5000,166.5000,166.0000,166.0000,136000,53928000,
RECLTD_F1,07/03/2023,09:44:00,166.1500,166.1500,165.9000,165.9500,104000,53952000,
RECLTD_F1,07/03/2023,09:45:00,165.8000,165.8000,165.7500,165.7500,144000,53952000,
RECLTD_F1,07/03/2023,09:46:00,165.9000,166.0000,165.9000,166.0000,32000,53952000,
RECLTD_F1,07/03/2023,09:47:00,166.0000,166.0000,166.0000,166.0000,24000,53872000,
RECLTD_F1,07/03/2023,09:49:00,166.0000,166.0000,165.8500,165.8500,24000,53872000,
RECLTD_F1,07/03/2023,09:50:00,165.7500,165.7500,165.7000,165.7000,32000,53848000,
RECLTD_F1,07/03/2023,09:51:00,165.6500,165.8000,165.6500,165.8000,56000,53848000,
RECLTD_F1,07/03/2023,09:52:00,165.8000,165.8000,165.7500,165.7500,32000,53848000,
RECLTD_F1,07/03/2023,09:53:00,165.6000,165.6500,165.6000,165.6500,16000,53840000,
RECLTD_F1,07/03/2023,09:54:00,165.7000,165.8500,165.7000,165.8500,48000,53840000,
RECLTD_F1,07/03/2023,09:55:00,165.6000,165.6500,165.6000,165.6500,56000,53840000,
RECLTD_F1,07/03/2023,09:56:00,165.8000,165.8000,165.7000,165.7000,16000,53912000,
RECLTD_F1,07/03/2023,09:57:00,165.5500,165.7000,165.5500,165.7000,88000,53912000,
RECLTD_F1,07/03/2023,09:58:00,165.5500,165.5500,165.5500,165.5500,24000,53912000,
RECLTD_F1,07/03/2023,09:59:00,165.6000,165.6000,165.5500,165.5500,40000,53912000,
RECLTD_F1,07/03/2023,10:00:00,165.6000,165.6000,165.6000,165.6000,24000,53976000,
RECLTD_F1,07/03/2023,10:02:00,165.9500,166.4500,165.9500,166.4500,112000,53960000,
RECLTD_F1,07/03/2023,10:03:00,166.7000,166.7000,166.3500,166.3500,216000,53960000,
RECLTD_F1,07/03/2023,10:04:00,166.4500,166.4500,166.0500,166.0500,128000,53960000,
RECLTD_F1,07/03/2023,10:05:00,166.0000,166.0000,165.7500,165.7500,40000,53944000,
RECLTD_F1,07/03/2023,10:06:00,165.7500,165.7500,165.7500,165.7500,16000,53944000,
RECLTD_F1,07/03/2023,10:07:00,165.9500,166.3500,165.9500,166.3500,152000,53944000,
RECLTD_F1,07/03/2023,10:08:00,166.4500,166.5000,166.4500,166.5000,120000,54056000,
RECLTD_F1,07/03/2023,10:09:00,166.4000,166.4000,166.3500,166.3500,24000,54056000,
RECLTD_F1,07/03/2023,10:10:00,166.2000,166.2000,166.2000,166.2000,16000,54056000,
RECLTD_F1,07/03/2023,10:11:00,166.0000,166.0000,166.0000,166.0000,80000,54064000,
RECLTD_F1,07/03/2023,10:13:00,166.3000,166.3000,166.3000,166.3000,16000,54064000,
RECLTD_F1,07/03/2023,10:14:00,166.2500,166.2500,166.2500,166.2500,8000,54064000,
RECLTD_F1,07/03/2023,10:15:00,166.4000,166.4000,166.4000,166.4000,8000,54040000,
RECLTD_F1,07/03/2023,10:16:00,166.4000,166.5000,166.4000,166.5000,32000,54040000,
RECLTD_F1,07/03/2023,10:17:00,166.5000,167.3000,166.5000,167.0000,360000,54064000,
RECLTD_F1,07/03/2023,10:18:00,167.5500,167.6500,167.2500,167.3000,472000,54064000,
RECLTD_F1,07/03/2023,10:19:00,167.3000,167.3000,167.0000,167.2500,192000,54064000,
RECLTD_F1,07/03/2023,10:20:00,167.4000,167.5000,167.4000,167.4000,264000,54168000,
RECLTD_F1,07/03/2023,10:21:00,167.4000,167.4000,167.2000,167.2000,80000,54168000,
RECLTD_F1,07/03/2023,10:22:00,167.0500,167.1000,167.0500,167.1000,32000,54168000,
RECLTD_F1,07/03/2023,10:23:00,167.2000,167.4000,167.2000,167.4000,120000,54240000,
RECLTD_F1,07/03/2023,10:24:00,167.2000,167.2000,167.2000,167.2000,104000,54240000,
RECLTD_F1,07/03/2023,10:25:00,167.1500,167.1500,167.1000,167.1000,40000,54240000,
RECLTD_F1,07/03/2023,10:26:00,167.0500,167.0500,166.9000,166.9000,112000,54360000,
RECLTD_F1,07/03/2023,10:27:00,167.0000,167.1000,167.0000,167.1000,32000,54360000,
RECLTD_F1,07/03/2023,10:28:00,167.1000,167.1000,167.0500,167.0500,16000,54360000,
RECLTD_F1,07/03/2023,10:29:00,167.0000,167.0500,167.0000,167.0500,32000,54360000,
RECLTD_F1,07/03/2023,10:30:00,166.9500,167.1500,166.9500,167.1500,152000,54296000,
RECLTD_F1,07/03/2023,10:31:00,167.2500,167.4000,167.2500,167.4000,112000,54296000,
RECLTD_F1,07/03/2023,10:32:00,167.4500,167.9000,167.4500,167.9000,272000,54344000,
RECLTD_F1,07/03/2023,10:33:00,167.9000,167.9500,167.9000,167.9500,104000,54344000,
RECLTD_F1,07/03/2023,10:34:00,167.5000,167.6000,167.4500,167.6000,144000,54344000,
RECLTD_F1,07/03/2023,10:35:00,167.6000,167.6000,167.4500,167.4500,48000,54344000,
RECLTD_F1,07/03/2023,10:36:00,167.5500,167.5500,167.5000,167.5000,56000,54408000,
RECLTD_F1,07/03/2023,10:37:00,167.4000,167.5000,167.4000,167.4500,120000,54408000,
RECLTD_F1,07/03/2023,10:38:00,167.7000,167.7000,167.7000,167.7000,56000,54376000,
