<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
ZEEL_F1,07/03/2023,09:15:00,178.2500,178.8500,178.2500,178.8500,66002,91698000,
ZEEL_F1,07/03/2023,09:16:00,178.8500,178.8500,178.3000,178.3000,45000,91698000,
ZEEL_F1,07/03/2023,09:17:00,177.9000,178.5000,177.9000,178.5000,108000,91731000,
ZEEL_F1,07/03/2023,09:18:00,178.2000,178.4000,178.1500,178.4000,120000,91731000,
ZEEL_F1,07/03/2023,09:19:00,178.2500,178.7000,178.2500,178.7000,21000,91731000,
ZEEL_F1,07/03/2023,09:20:00,178.7500,178.7500,178.5500,178.5500,30000,91767000,
ZEEL_F1,07/03/2023,09:21:00,178.8000,178.9000,178.6000,178.9000,48000,91767000,
ZEEL_F1,07/03/2023,09:22:00,178.9000,178.9000,178.8500,178.8500,27000,91767000,
ZEEL_F1,07/03/2023,09:23:00,179.0000,179.3000,179.0000,179.0000,57000,91770000,
ZEEL_F1,07/03/2023,09:24:00,179.0500,179.0500,179.0000,179.0000,27000,91770000,
ZEEL_F1,07/03/2023,09:25:00,178.9000,179.0000,178.8500,178.8500,24000,91770000,
ZEEL_F1,07/03/2023,09:26:00,178.9000,179.0000,178.8000,179.0000,21000,91806000,
ZEEL_F1,07/03/2023,09:27:00,179.0500,179.0500,179.0500,179.0500,3000,91806000,
ZEEL_F1,07/03/2023,09:28:00,179.0500,179.0500,179.0000,179.0000,12000,91806000,
ZEEL_F1,07/03/2023,09:29:00,179.0000,179.2000,179.0000,179.2000,45000,91818000,
ZEEL_F1,07/03/2023,09:30:00,179.1500,179.1500,178.8000,178.8000,48000,91818000,
ZEEL_F1,07/03/2023,09:31:00,178.5000,178.5000,178.2000,178.2000,42000,91818000,
ZEEL_F1,07/03/2023,09:32:00,178.2000,178.4000,178.2000,178.4000,60000,91839000,
ZEEL_F1,07/03/2023,09:33:00,178.3500,178.6000,178.3500,178.6000,15000,91839000,
ZEEL_F1,07/03/2023,09:34:00,178.6000,178.6000,178.6000,178.6000,6000,91839000,
ZEEL_F1,07/03/2023,09:35:00,178.6000,178.6000,178.6000,178.6000,6000,91842000,
ZEEL_F1,07/03/2023,09:37:00,178.7000,178.7000,178.6000,178.6000,21000,91842000,
ZEEL_F1,07/03/2023,09:38:00,178.7500,178.7500,178.7500,178.7500,3000,91848000,
ZEEL_F1,07/03/2023,09:39:00,178.5500,178.6500,178.5500,178.6500,15000,91848000,
ZEEL_F1,07/03/2023,09:40:00,178.6000,178.7000,178.6000,178.7000,12000,91848000,
ZEEL_F1,07/03/2023,09:41:00,178.5000,178.5000,178.5000,178.5000,15000,91848000,
ZEEL_F1,07/03/2023,09:42:00,178.3500,178.3500,178.3500,178.3500,6000,91866000,
ZEEL_F1,07/03/2023,09:43:00,178.4500,178.4500,178.4500,178.4500,6000,91866000,
