<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
APOLLOTYRE_F1,07/03/2023,09:15:00,396.5000,398.4500,396.3500,397.6500,136001,11830300,
APOLLOTYRE_F1,07/03/2023,09:16:00,398.1500,399.3500,397.7000,398.8500,83300,11830300,
APOLLOTYRE_F1,07/03/2023,09:17:00,397.6500,398.9000,397.6500,398.6500,35700,11857500,
APOLLOTYRE_F1,07/03/2023,09:18:00,398.5000,398.5000,397.7000,397.8000,23800,11857500,
APOLLOTYRE_F1,07/03/2023,09:19:00,398.1000,398.6500,397.8500,398.6500,22100,11857500,
APOLLOTYRE_F1,07/03/2023,09:20:00,398.3000,398.6000,397.7000,397.8000,57800,11883000,
APOLLOTYRE_F1,07/03/2023,09:21:00,397.4500,397.8000,397.4500,397.8000,11900,11883000,
APOLLOTYRE_F1,07/03/2023,09:22:00,397.5000,397.5000,397.1500,397.1500,25500,11883000,
APOLLOTYRE_F1,07/03/2023,09:23:00,397.3000,397.3000,397.1000,397.1000,23800,11906800,
APOLLOTYRE_F1,07/03/2023,09:24:00,397.1000,397.2500,397.0000,397.1000,20400,11906800,
APOLLOTYRE_F1,07/03/2023,09:25:00,396.8000,396.8000,396.7000,396.7000,30600,11906800,
APOLLOTYRE_F1,07/03/2023,09:26:00,396.6500,397.0000,396.6500,396.9500,18700,11883000,
APOLLOTYRE_F1,07/03/2023,09:27:00,396.8500,396.8500,396.6000,396.6000,10200,11883000,
APOLLOTYRE_F1,07/03/2023,09:28:00,396.8000,397.2000,396.6000,397.2000,27200,11883000,
APOLLOTYRE_F1,07/03/2023,09:29:00,397.2000,397.2000,396.8000,396.8000,18700,11903400,
APOLLOTYRE_F1,07/03/2023,09:30:00,396.7500,396.7500,395.1000,395.3000,73100,11903400,
APOLLOTYRE_F1,07/03/2023,09:31:00,395.5000,395.5000,394.4000,394.8000,66300,11903400,
APOLLOTYRE_F1,07/03/2023,09:32:00,394.7500,394.9500,394.6500,394.6500,20400,11905100,
APOLLOTYRE_F1,07/03/2023,09:33:00,394.8500,394.8500,394.6000,394.7000,15300,11905100,
APOLLOTYRE_F1,07/03/2023,09:34:00,394.6000,394.7500,394.6000,394.6000,25500,11905100,
APOLLOTYRE_F1,07/03/2023,09:35:00,394.7000,394.7500,394.5500,394.7500,30600,11939100,
APOLLOTYRE_F1,07/03/2023,09:36:00,394.6500,394.8500,394.6500,394.8500,30600,11939100,
APOLLOTYRE_F1,07/03/2023,09:37:00,394.5500,395.0000,394.5500,395.0000,35700,11939100,
APOLLOTYRE_F1,07/03/2023,09:38:00,395.0000,395.0000,395.0000,395.0000,1700,11959500,
APOLLOTYRE_F1,07/03/2023,09:39:00,395.3500,395.3500,395.0000,395.0000,25500,11959500,
APOLLOTYRE_F1,07/03/2023,09:40:00,395.0000,395.3000,395.0000,395.3000,6800,11959500,
