<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
AUBANK_F1,05/02/2023,09:15:00,658.2000,658.2000,656.0500,656.0500,15002,11287000,
AUBANK_F1,05/02/2023,09:16:00,656.2500,658.2500,656.2500,658.2500,42000,11287000,
AUBANK_F1,05/02/2023,09:17:00,657.4500,659.2000,657.4500,658.4500,18000,11298000,
AUBANK_F1,05/02/2023,09:18:00,660.0000,661.4500,659.6500,660.2500,31000,11298000,
AUBANK_F1,05/02/2023,09:19:00,661.0000,662.7000,660.4500,662.7000,26000,11298000,
AUBANK_F1,05/02/2023,09:20:00,663.1000,663.3000,662.3500,663.3000,34000,11305000,
AUBANK_F1,05/02/2023,09:21:00,663.7000,663.7000,663.3500,663.3500,20000,11305000,
AUBANK_F1,05/02/2023,09:22:00,662.3500,662.3500,660.3000,660.3000,37000,11305000,
AUBANK_F1,05/02/2023,09:23:00,660.9000,661.0000,660.3000,660.5500,23000,11346000,
AUBANK_F1,05/02/2023,09:24:00,660.7500,661.3500,660.4000,660.9000,34000,11346000,
AUBANK_F1,05/02/2023,09:25:00,660.4000,662.5500,660.4000,662.5500,32000,11346000,
AUBANK_F1,05/02/2023,09:26:00,662.8500,663.9500,662.7000,663.2500,31000,11378000,
AUBANK_F1,05/02/2023,09:27:00,663.2500,664.6000,663.1500,663.6000,22000,11378000,
AUBANK_F1,05/02/2023,09:28:00,664.0000,664.8000,663.6000,664.1500,18000,11378000,
AUBANK_F1,05/02/2023,09:29:00,664.3000,664.7000,664.0500,664.0500,11000,11358000,
AUBANK_F1,05/02/2023,09:30:00,663.6000,665.9500,663.6000,665.6000,40000,11358000,
AUBANK_F1,05/02/2023,09:31:00,665.9000,666.0000,665.3500,665.8000,26000,11358000,
AUBANK_F1,05/02/2023,09:32:00,665.9000,666.0000,665.8000,665.9500,15000,11376000,
AUBANK_F1,05/02/2023,09:33:00,666.1500,666.5000,666.0000,666.5000,24000,11376000,
AUBANK_F1,05/02/2023,09:34:00,666.8500,666.8500,665.8000,665.8000,15000,11376000,
AUBANK_F1,05/02/2023,09:35:00,665.7500,666.0000,665.7500,666.0000,5000,11401000,
AUBANK_F1,05/02/2023,09:36:00,665.8500,665.8500,665.1500,665.1500,9000,11401000,
AUBANK_F1,05/02/2023,09:37:00,665.0000,665.6500,664.9000,665.6500,20000,11401000,
