<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
DIVISLAB_F1,05/02/2023,09:15:00,3255.7500,3261.1499,3254.6001,3255.0000,6752,2784450,
DIVISLAB_F1,05/02/2023,09:16:00,3252.3999,3261.3501,3252.3999,3260.0000,4200,2784450,
DIVISLAB_F1,05/02/2023,09:17:00,3260.8999,3266.0000,3260.8999,3266.0000,3150,2785950,
DIVISLAB_F1,05/02/2023,09:18:00,3267.8501,3271.5000,3266.8999,3266.8999,3600,2785950,
DIVISLAB_F1,05/02/2023,09:19:00,3266.3501,3270.8999,3266.3501,3266.8000,1200,2785950,
DIVISLAB_F1,05/02/2023,09:20:00,3268.6001,3269.9500,3267.9500,3268.9500,4350,2787600,
DIVISLAB_F1,05/02/2023,09:21:00,3267.8999,3268.3000,3263.0500,3263.0500,3000,2787600,
DIVISLAB_F1,05/02/2023,09:22:00,3263.0500,3263.0500,3259.0000,3259.3501,2400,2787600,
DIVISLAB_F1,05/02/2023,09:23:00,3258.0000,3258.6499,3256.9500,3257.2500,1050,2793000,
DIVISLAB_F1,05/02/2023,09:24:00,3257.0000,3257.0000,3254.0000,3254.0000,1950,2793000,
DIVISLAB_F1,05/02/2023,09:25:00,3254.9500,3261.0000,3250.1001,3261.0000,7800,2793000,
DIVISLAB_F1,05/02/2023,09:26:00,3260.5000,3263.5000,3260.1001,3263.5000,4050,2793750,
DIVISLAB_F1,05/02/2023,09:27:00,3265.5000,3269.0000,3265.5000,3267.3999,7500,2793750,
DIVISLAB_F1,05/02/2023,09:28:00,3269.0000,3269.0000,3267.1499,3268.8501,1800,2793750,
DIVISLAB_F1,05/02/2023,09:29:00,3268.8999,3269.0000,3267.2500,3267.2500,900,2795550,
DIVISLAB_F1,05/02/2023,09:30:00,3267.2500,3268.7000,3257.5000,3262.8999,10650,2795550,
DIVISLAB_F1,05/02/2023,09:31:00,3263.3501,3270.0000,3263.3501,3270.0000,2400,2795550,
DIVISLAB_F1,05/02/2023,09:32:00,3268.6001,3269.9500,3266.1001,3266.1001,3150,2795250,
DIVISLAB_F1,05/02/2023,09:33:00,3264.6001,3264.6001,3258.0000,3258.0000,1500,2795250,
DIVISLAB_F1,05/02/2023,09:34:00,3256.8501,3260.0000,3255.1499,3258.6499,1350,2795250,
DIVISLAB_F1,05/02/2023,09:35:00,3259.6001,3263.3000,3259.6001,3263.3000,1800,2797050,
DIVISLAB_F1,05/02/2023,09:36:00,3260.1001,3263.8501,3260.1001,3262.7000,1200,2797050,
DIVISLAB_F1,05/02/2023,09:37:00,3259.2500,3263.8501,3259.0000,3263.8501,1050,2797050,
DIVISLAB_F1,05/02/2023,09:39:00,3267.8999,3270.2000,3267.8999,3268.0500,3300,2797350,
DIVISLAB_F1,05/02/2023,09:40:00,3269.1001,3271.8999,3269.1001,3271.8999,1800,2797350,
DIVISLAB_F1,05/02/2023,09:41:00,3272.0000,3272.0000,3266.0000,3266.0000,3900,2798550,
DIVISLAB_F1,05/02/2023,09:42:00,3270.5000,3270.8501,3268.1499,3268.1499,600,2798550,
DIVISLAB_F1,05/02/2023,09:43:00,3270.1499,3270.1499,3268.8000,3268.8000,300,2798550,
DIVISLAB_F1,05/02/2023,09:44:00,3270.9500,3273.2000,3265.3999,3268.1001,3450,2801700,
DIVISLAB_F1,05/02/2023,09:45:00,3270.9500,3270.9500,3266.0000,3266.3000,900,2801700,
DIVISLAB_F1,05/02/2023,09:46:00,3266.3501,3269.3000,3266.3501,3269.3000,600,2801700,
DIVISLAB_F1,05/02/2023,09:47:00,3269.8999,3270.0500,3267.2000,3267.6499,1500,2802450,
DIVISLAB_F1,05/02/2023,09:48:00,3264.0500,3264.0500,3263.1001,3263.1001,450,2802450,
DIVISLAB_F1,05/02/2023,09:49:00,3264.1499,3265.5000,3264.1499,3264.9500,1800,2802450,
DIVISLAB_F1,05/02/2023,09:50:00,3262.9500,3265.4500,3260.0500,3265.4500,1200,2804550,
DIVISLAB_F1,05/02/2023,09:52:00,3265.5000,3266.3501,3263.8501,3263.8501,600,2804550,
DIVISLAB_F1,05/02/2023,09:53:00,3263.1001,3263.1001,3262.8000,3262.8000,450,2805150,
DIVISLAB_F1,05/02/2023,09:54:00,3262.1001,3262.1001,3260.0000,3261.2500,1350,2805150,
DIVISLAB_F1,05/02/2023,09:55:00,3261.2500,3262.3501,3261.2500,3262.3501,450,2805150,
DIVISLAB_F1,05/02/2023,09:56:00,3264.4500,3267.5000,3264.4500,3267.5000,1200,2805600,
DIVISLAB_F1,05/02/2023,09:57:00,3267.5000,3268.5500,3265.7000,3265.7000,1500,2805600,
DIVISLAB_F1,05/02/2023,09:58:00,3266.3999,3271.9500,3266.3999,3271.9500,3150,2805600,
DIVISLAB_F1,05/02/2023,09:59:00,3271.8501,3271.8501,3269.5000,3270.0000,2700,2808450,
DIVISLAB_F1,05/02/2023,10:00:00,3270.6499,3271.8999,3270.6499,3271.8501,1800,2808450,
DIVISLAB_F1,05/02/2023,10:01:00,3270.6499,3271.9500,3270.6499,3271.9500,1350,2808450,
DIVISLAB_F1,05/02/2023,10:02:00,3272.0000,3272.7000,3269.9500,3270.3501,2250,2809050,
DIVISLAB_F1,05/02/2023,10:03:00,3270.7000,3270.8999,3269.0500,3270.8999,1350,2809050,
DIVISLAB_F1,05/02/2023,10:04:00,3270.8999,3272.0000,3270.8999,3272.0000,1350,2809050,
DIVISLAB_F1,05/02/2023,10:05:00,3272.0000,3272.0000,3272.0000,3272.0000,300,2811150,
DIVISLAB_F1,05/02/2023,10:06:00,3274.0000,3275.0000,3272.3000,3273.0000,3750,2811150,
DIVISLAB_F1,05/02/2023,10:07:00,3273.0000,3273.0000,3271.0000,3271.7000,2850,2811150,
DIVISLAB_F1,05/02/2023,10:08:00,3272.2500,3273.0000,3271.0500,3273.0000,1500,2814450,
DIVISLAB_F1,05/02/2023,10:09:00,3273.0500,3273.3000,3272.9500,3273.3000,2100,2814450,
DIVISLAB_F1,05/02/2023,10:10:00,3274.0000,3275.0000,3274.0000,3274.8501,2700,2814450,
DIVISLAB_F1,05/02/2023,10:11:00,3275.4500,3276.2500,3275.0000,3275.9500,1800,2816250,
DIVISLAB_F1,05/02/2023,10:12:00,3273.7000,3275.5000,3272.5000,3274.0000,2850,2816250,
DIVISLAB_F1,05/02/2023,10:13:00,3274.6001,3274.9500,3274.6001,3274.9500,600,2816250,
DIVISLAB_F1,05/02/2023,10:14:00,3271.5500,3273.8501,3271.5500,3273.2500,1650,2816400,
DIVISLAB_F1,05/02/2023,10:15:00,3273.7500,3273.7500,3272.3999,3272.3999,600,2816400,
DIVISLAB_F1,05/02/2023,10:16:00,3271.8501,3273.0000,3270.0000,3272.0000,3300,2816400,
DIVISLAB_F1,05/02/2023,10:17:00,3273.6499,3273.6499,3271.5000,3273.2000,750,2817000,
DIVISLAB_F1,05/02/2023,10:18:00,3272.0000,3274.3501,3270.7000,3274.3501,1650,2817000,
DIVISLAB_F1,05/02/2023,10:19:00,3273.0000,3273.0000,3272.5000,3272.8501,450,2817000,
DIVISLAB_F1,05/02/2023,10:20:00,3271.3000,3273.8501,3271.3000,3273.8501,1650,2817600,
DIVISLAB_F1,05/02/2023,10:21:00,3274.8501,3274.8501,3271.7500,3274.3000,600,2817600,
DIVISLAB_F1,05/02/2023,10:22:00,3273.5000,3273.5000,3273.5000,3273.5000,150,2817600,
DIVISLAB_F1,05/02/2023,10:23:00,3272.3501,3273.1001,3272.3501,3273.1001,600,2819400,
DIVISLAB_F1,05/02/2023,10:24:00,3271.7000,3272.8000,3271.5000,3272.7000,900,2819400,
DIVISLAB_F1,05/02/2023,10:25:00,3272.8501,3272.8501,3272.8501,3272.8501,150,2819400,
DIVISLAB_F1,05/02/2023,10:26:00,3271.1001,3271.1001,3271.1001,3271.1001,150,2819850,
DIVISLAB_F1,05/02/2023,10:29:00,3270.9500,3271.8501,3270.9500,3271.8501,450,2819850,
DIVISLAB_F1,05/02/2023,10:30:00,3273.0000,3273.2500,3273.0000,3273.2500,1050,2820000,
DIVISLAB_F1,05/02/2023,10:31:00,3272.0000,3272.0000,3270.1001,3270.1001,1350,2820000,
DIVISLAB_F1,05/02/2023,10:32:00,3272.5500,3272.5500,3272.5500,3272.5500,150,2820000,
DIVISLAB_F1,05/02/2023,10:33:00,3271.0000,3271.0000,3271.0000,3271.0000,150,2819250,
DIVISLAB_F1,05/02/2023,10:34:00,3272.5000,3272.5000,3272.5000,3272.5000,150,2819250,
DIVISLAB_F1,05/02/2023,10:35:00,3271.0000,3271.0000,3271.0000,3271.0000,300,2819100,
DIVISLAB_F1,05/02/2023,10:36:00,3270.1001,3270.2000,3269.5000,3269.5000,600,2819100,
DIVISLAB_F1,05/02/2023,10:37:00,3268.8501,3269.8999,3268.8501,3269.8999,1500,2819100,
DIVISLAB_F1,05/02/2023,10:38:00,3268.8501,3272.3000,3268.8501,3271.1499,900,2819100,
DIVISLAB_F1,05/02/2023,10:40:00,3268.5500,3268.8501,3267.0500,3267.0500,750,2819700,
DIVISLAB_F1,05/02/2023,10:41:00,3267.0000,3267.2500,3265.7000,3266.3999,750,2819700,
DIVISLAB_F1,05/02/2023,10:42:00,3266.8000,3267.3501,3266.8000,3267.2500,1500,2819700,
DIVISLAB_F1,05/02/2023,10:43:00,3264.8501,3264.8501,3264.0500,3264.0500,1050,2819700,
DIVISLAB_F1,05/02/2023,10:44:00,3264.0000,3264.0000,3263.0500,3263.5000,1050,2820750,
DIVISLAB_F1,05/02/2023,10:45:00,3263.3999,3263.3999,3262.1499,3262.1499,600,2820750,
DIVISLAB_F1,05/02/2023,10:46:00,3263.0000,3266.2000,3263.0000,3266.2000,750,2820750,
DIVISLAB_F1,05/02/2023,10:47:00,3267.3000,3267.3000,3267.3000,3267.3000,150,2820750,
DIVISLAB_F1,05/02/2023,10:48:00,3265.8000,3265.8000,3265.8000,3265.8000,150,2822100,
DIVISLAB_F1,05/02/2023,10:49:00,3266.0000,3267.0000,3265.3999,3265.3999,450,2822100,
DIVISLAB_F1,05/02/2023,10:52:00,3265.0000,3265.0000,3265.0000,3265.0000,150,2822400,
DIVISLAB_F1,05/02/2023,10:53:00,3264.0500,3264.0500,3264.0500,3264.0500,450,2822400,
DIVISLAB_F1,05/02/2023,10:54:00,3264.3501,3264.3501,3263.0000,3264.0000,1050,2822700,
DIVISLAB_F1,05/02/2023,10:55:00,3262.5000,3262.5000,3262.1499,3262.1499,300,2822700,
DIVISLAB_F1,05/02/2023,10:56:00,3261.0000,3261.0000,3260.2500,3260.2500,300,2823000,
DIVISLAB_F1,05/02/2023,10:57:00,3260.1001,3260.1001,3260.0000,3260.0000,750,2823000,
DIVISLAB_F1,05/02/2023,10:58:00,3259.0000,3260.3501,3259.0000,3260.3501,600,2823000,
DIVISLAB_F1,05/02/2023,10:59:00,3262.2000,3262.2000,3262.2000,3262.2000,300,2823000,
DIVISLAB_F1,05/02/2023,11:01:00,3262.4500,3262.4500,3261.9500,3261.9500,600,2823900,
DIVISLAB_F1,05/02/2023,11:02:00,3262.5000,3264.8501,3262.1499,3264.8501,750,2824500,
DIVISLAB_F1,05/02/2023,11:03:00,3265.0000,3265.0000,3265.0000,3265.0000,150,2824500,
DIVISLAB_F1,05/02/2023,11:04:00,3265.5000,3265.5000,3265.0000,3265.2000,750,2824500,
DIVISLAB_F1,05/02/2023,11:05:00,3264.0000,3264.0000,3262.9500,3262.9500,300,2824650,
DIVISLAB_F1,05/02/2023,11:06:00,3263.1499,3263.1499,3263.1499,3263.1499,150,2824650,
DIVISLAB_F1,05/02/2023,11:07:00,3265.3501,3265.3501,3265.3501,3265.3501,150,2824650,
DIVISLAB_F1,05/02/2023,11:08:00,3266.7000,3266.7000,3266.7000,3266.7000,150,2824650,
DIVISLAB_F1,05/02/2023,11:09:00,3265.7500,3267.3501,3265.7500,3267.3501,300,2824800,
DIVISLAB_F1,05/02/2023,11:12:00,3265.6001,3265.6001,3263.8999,3263.9500,450,2824800,
DIVISLAB_F1,05/02/2023,11:13:00,3265.6499,3266.8501,3265.1001,3265.1001,600,2824800,
DIVISLAB_F1,05/02/2023,11:14:00,3263.8000,3263.8000,3263.8000,3263.8000,150,2824800,
DIVISLAB_F1,05/02/2023,11:15:00,3262.0000,3262.0000,3262.0000,3262.0000,150,2824800,
DIVISLAB_F1,05/02/2023,11:18:00,3261.0000,3261.0000,3260.5500,3260.7500,450,2824800,
DIVISLAB_F1,05/02/2023,11:19:00,3260.7000,3260.7000,3260.7000,3260.7000,150,2824800,
DIVISLAB_F1,05/02/2023,11:21:00,3260.5000,3260.5000,3260.5000,3260.5000,150,2825250,
