<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
ICICIPRULI_F1,04/03/2023,09:15:00,438.9000,439.2000,437.0500,439.2000,12002,12772500,
ICICIPRULI_F1,04/03/2023,09:16:00,439.5000,439.5000,439.2000,439.5000,9000,12772500,
ICICIPRULI_F1,04/03/2023,09:17:00,438.4500,438.4500,438.4500,438.4500,4500,12777000,
ICICIPRULI_F1,04/03/2023,09:18:00,438.2500,438.2500,438.2500,438.2500,1500,12777000,
ICICIPRULI_F1,04/03/2023,09:19:00,438.2500,438.2500,438.2500,438.2500,3000,12777000,
ICICIPRULI_F1,04/03/2023,09:20:00,438.5500,438.5500,438.5500,438.5500,4500,12778500,
ICICIPRULI_F1,04/03/2023,09:21:00,438.7000,438.7000,438.0000,438.0000,6000,12778500,
ICICIPRULI_F1,04/03/2023,09:22:00,438.4000,439.3000,438.1000,438.9500,72000,12778500,
ICICIPRULI_F1,04/03/2023,09:23:00,439.2000,439.4000,439.0000,439.4000,7500,12823500,
ICICIPRULI_F1,04/03/2023,09:24:00,439.4500,439.5000,438.6500,438.6500,37500,12823500,
ICICIPRULI_F1,04/03/2023,09:25:00,438.7500,438.7500,438.5000,438.6500,9000,12823500,
ICICIPRULI_F1,04/03/2023,09:26:00,438.6000,439.0000,438.6000,439.0000,6000,12826500,
ICICIPRULI_F1,04/03/2023,09:27:00,439.1000,439.1000,438.7000,438.7000,10500,12826500,
ICICIPRULI_F1,04/03/2023,09:28:00,438.3500,438.3500,438.3500,438.3500,3000,12826500,
ICICIPRULI_F1,04/03/2023,09:29:00,438.4500,438.4500,438.4500,438.4500,3000,12823500,
ICICIPRULI_F1,04/03/2023,09:30:00,438.4000,438.4000,437.4500,437.4500,36000,12823500,
ICICIPRULI_F1,04/03/2023,09:31:00,437.8000,437.8000,437.7000,437.7000,3000,12823500,
ICICIPRULI_F1,04/03/2023,09:35:00,437.4500,437.9000,437.4500,437.9000,16500,12826500,
ICICIPRULI_F1,04/03/2023,09:36:00,438.0000,438.0000,438.0000,438.0000,3000,12826500,
ICICIPRULI_F1,04/03/2023,09:38:00,437.9500,438.1500,437.9500,438.1500,3000,12826500,
ICICIPRULI_F1,04/03/2023,09:39:00,438.1000,438.1000,437.8500,437.8500,3000,12813000,
ICICIPRULI_F1,04/03/2023,09:44:00,439.0000,439.0000,438.7500,438.7500,3000,12808500,
ICICIPRULI_F1,04/03/2023,09:45:00,439.3500,439.7500,439.3500,439.7500,6000,12808500,
ICICIPRULI_F1,04/03/2023,09:46:00,440.0000,440.0000,440.0000,440.0000,3000,12808500,
ICICIPRULI_F1,04/03/2023,09:48:00,440.0000,440.3000,440.0000,440.3000,21000,12808500,
