<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> ,
WIPRO_F1,04/03/2023,09:15:00,369.9500,370.0000,368.3000,368.9000,109502,31645500,
WIPRO_F1,04/03/2023,09:16:00,368.6500,368.6500,367.7500,367.7500,52500,31645500,
WIPRO_F1,04/03/2023,09:17:00,367.7000,367.7000,367.3000,367.3000,43500,31684500,
WIPRO_F1,04/03/2023,09:18:00,367.6000,367.8000,367.3000,367.8000,45000,31684500,
WIPRO_F1,04/03/2023,09:19:00,367.5500,367.8000,367.5500,367.6000,42000,31684500,
WIPRO_F1,04/03/2023,09:20:00,367.7500,368.2000,367.6500,367.9500,43500,31705500,
WIPRO_F1,04/03/2023,09:21:00,368.1500,368.8000,368.0000,368.7500,42000,31705500,
WIPRO_F1,04/03/2023,09:22:00,368.5500,368.9000,368.5500,368.9000,30000,31705500,
WIPRO_F1,04/03/2023,09:23:00,368.9000,369.0000,368.4000,368.4000,66000,31741500,
WIPRO_F1,04/03/2023,09:24:00,368.4000,368.6500,368.4000,368.5500,21000,31741500,
WIPRO_F1,04/03/2023,09:25:00,368.6500,368.6500,367.8000,367.9000,57000,31741500,
WIPRO_F1,04/03/2023,09:26:00,367.7500,367.9500,367.5000,367.5000,28500,31749000,
WIPRO_F1,04/03/2023,09:27:00,367.2000,367.5000,367.0000,367.0500,43500,31749000,
WIPRO_F1,04/03/2023,09:28:00,367.2000,367.2000,366.9500,367.0000,21000,31749000,
WIPRO_F1,04/03/2023,09:29:00,366.9500,367.1000,366.8500,367.0500,27000,31753500,
WIPRO_F1,04/03/2023,09:30:00,366.9500,367.2500,366.7500,367.1500,24000,31753500,
WIPRO_F1,04/03/2023,09:31:00,367.1000,367.5000,367.0000,367.5000,21000,31753500,
WIPRO_F1,04/03/2023,09:32:00,367.5000,367.6500,367.2500,367.2500,13500,31768500,
WIPRO_F1,04/03/2023,09:33:00,367.3500,367.5500,367.2000,367.4000,18000,31768500,
