<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<OI> 
BALRAMCHIN_F1,03-10-2023,09:15:00,440.75,440.75,426.7,435.2,152002,10310400
BALRAMCHIN_F1,03-10-2023,09:16:00,435.2,441.65,435.2,441.65,156800,10310400
BALRAMCHIN_F1,03-10-2023,09:17:00,442.3,442.3,437.75,439.95,35200,10292800
BALRAMCHIN_F1,03-10-2023,09:18:00,439.95,439.95,435.95,436.25,25600,10292800
BALRAMCHIN_F1,03-10-2023,09:19:00,437.05,437.05,436.2,436.55,8000,10292800
BALRAMCHIN_F1,03-10-2023,09:20:00,436.8,436.8,434.4,434.6,22400,10297600
BALRAMCHIN_F1,03-10-2023,09:21:00,434.95,435.95,434.95,435.95,6400,10297600
BALRAMCHIN_F1,03-10-2023,09:22:00,436.8,436.8,436.15,436.15,6400,10297600
BALRAMCHIN_F1,03-10-2023,09:23:00,436.25,436.65,436.25,436.6,4800,10206400
BALRAMCHIN_F1,03-10-2023,09:24:00,435.1,435.8,434.75,434.75,27200,10206400
BALRAMCHIN_F1,03-10-2023,09:25:00,434.5,435.1,434.5,435.1,16000,10206400
BALRAMCHIN_F1,03-10-2023,09:26:00,434.9,436.2,434.6,436.15,22400,10203200
BALRAMCHIN_F1,03-10-2023,09:27:00,435.6,435.6,435.6,435.6,4800,10203200
BALRAMCHIN_F1,03-10-2023,09:28:00,436.6,436.6,436.6,436.6,1600,10203200
BALRAMCHIN_F1,03-10-2023,09:29:00,436.5,436.5,435.85,435.85,8000,10219200
BALRAMCHIN_F1,03-10-2023,09:30:00,436.05,436.1,435.7,435.7,4800,10219200
BALRAMCHIN_F1,03-10-2023,09:31:00,435.7,436.2,435.7,436.15,17600,10219200
BALRAMCHIN_F1,03-10-2023,09:32:00,436.0,436.0,436.0,436.0,1600,10219200
BALRAMCHIN_F1,03-10-2023,09:33:00,435.95,435.95,435.95,435.95,1600,10198400
BALRAMCHIN_F1,03-10-2023,09:34:00,436.0,436.0,436.0,436.0,1600,10198400
BALRAMCHIN_F1,03-10-2023,09:35:00,435.45,435.45,435.3,435.3,6400,10185600
BALRAMCHIN_F1,03-10-2023,09:36:00,435.2,435.55,435.2,435.55,16000,10185600
BALRAMCHIN_F1,03-10-2023,09:38:00,435.7,435.7,435.7,435.7,1600,10185600
BALRAMCHIN_F1,03-10-2023,09:40:00,435.7,435.7,435.7,435.7,3200,10185600
BALRAMCHIN_F1,03-10-2023,09:41:00,435.15,435.15,435.15,435.15,1600,10185600
BALRAMCHIN_F1,03-10-2023,09:42:00,435.45,436.25,435.45,436.25,17600,10187200
BALRAMCHIN_F1,03-10-2023,09:43:00,436.15,437.1,436.15,437.1,3200,10187200
BALRAMCHIN_F1,03-10-2023,09:44:00,436.75,436.75,436.75,436.75,1600,10174400
BALRAMCHIN_F1,03-10-2023,09:45:00,435.95,435.95,435.8,435.8,3200,10174400
BALRAMCHIN_F1,03-10-2023,09:46:00,436.05,436.05,434.5,435.2,19200,10174400
BALRAMCHIN_F1,03-10-2023,09:47:00,434.85,435.15,434.85,435.15,3200,10174400
BALRAMCHIN_F1,03-10-2023,09:48:00,434.5,435.6,434.5,435.6,14400,10182400
BALRAMCHIN_F1,03-10-2023,09:49:00,435.6,435.6,435.6,435.6,1600,10182400
BALRAMCHIN_F1,03-10-2023,09:50:00,435.95,435.95,435.95,435.95,4800,10182400
BALRAMCHIN_F1,03-10-2023,09:51:00,435.4,435.4,435.4,435.4,4800,10182400
BALRAMCHIN_F1,03-10-2023,09:52:00,435.05,435.05,435.05,435.05,1600,10182400
BALRAMCHIN_F1,03-10-2023,09:54:00,435.25,435.25,433.05,433.05,20800,10182400
BALRAMCHIN_F1,03-10-2023,09:55:00,432.45,433.55,432.35,433.25,24000,10182400
BALRAMCHIN_F1,03-10-2023,09:56:00,433.25,434.95,433.25,434.35,38400,10204800
BALRAMCHIN_F1,03-10-2023,09:57:00,434.4,434.7,434.4,434.7,46400,10204800
BALRAMCHIN_F1,03-10-2023,09:58:00,435.1,435.1,435.0,435.0,4800,10204800
BALRAMCHIN_F1,03-10-2023,10:01:00,435.15,435.85,435.15,435.85,51200,10217600
BALRAMCHIN_F1,03-10-2023,10:02:00,435.05,435.05,435.05,435.05,3200,10238400
BALRAMCHIN_F1,03-10-2023,10:03:00,435.0,435.0,435.0,435.0,1600,10238400
BALRAMCHIN_F1,03-10-2023,10:05:00,434.75,434.75,434.75,434.75,1600,10220800
BALRAMCHIN_F1,03-10-2023,10:06:00,434.55,434.85,434.4,434.85,6400,10220800
BALRAMCHIN_F1,03-10-2023,10:07:00,434.95,436.25,434.95,436.25,8000,10220800
